,sentence,word_labels
9,Expression of TGF - beta2 mRNA was reduced .,"O,O,O,O,O,O,O,O,O"
10,Expression of TGF - beta3 mRNA revealed contrary patterns in KFs from different patients while expression of TGF - betaRI was found to be equal during the measurement period .,"O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
11,TGF - betaRII mRNA expression was increased after 48 and 72 h respectively .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O"
12,There is growing evidence for a regulatory mechanism between TGF - beta1 and its receptors .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
13,Our findings support this theory by suggesting interrelations between the different TGF - beta isoforms and their receptors .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
14,Abnormal response of KFs to TGF - betamight reflect a modification in the regulatory pathway that occurs at the receptor level or during intracellular trans - duction .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
15,Improving the understanding of TGF - beta in keloid disease could lead to the development of clinically useful therapeutic modalities for treatment of keloid disease or even allow identification of preventive strategies .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
0,Nicotine antagonizes caffeine- but not pentylenetetrazole - induced anxiogenic effect in mice ..,"B,O,B,O,O,B,O,O,O,O,O,O,O"
1,RATIONALE : Nicotine and caffeine are widely consumed licit psychoactive drugs worldwide .,"O,O,B,O,O,O,O,O,O,O,O,O,O"
2,Epidemiological studies showed that they were generally used concurrently .,"O,O,O,O,O,O,O,O,O,O"
3,"Although some studies in experimental animals indicate clear pharmacological interactions between them , no studies have shown a specific interaction on anxiety responses .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
4,"OBJECTIVES : The present study investigates the effects of nicotine on anxiety induced by caffeine and another anxiogenic drug , pentylenetetrazole , in mice .","O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
5,The elevated plus - maze ( EPM ) test was used to evaluate the effects of drugs on anxiety .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O"
6,METHODS : Adult male Swiss Webster mice ( 25 - 32 g ) were given nicotine ( 0.05 - 0.25 mg / kg s.c . ),"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
7,or saline 10 min before caffeine ( 70 mg / kg i.p . ),"O,O,O,O,O,O,O,O,O,O,O,O,O,O"
8,or pentylenetetrazole ( 15 and 30 mg / kg i.p . ),"O,O,O,O,O,O,O,O,O,O,O,O"
9,injections .,"O,O"
10,"After 15 min , mice were evaluated for their open- and closed - arm time and entries on the EPM for a 10 - min session .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
11,Locomotor activity was recorded for individual groups by using the same treatment protocol with the EPM test .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
12,"RESULTS : Nicotine ( 0.05 - 0.25 mg / kg ) itself did not produce any significant effect in the EPM test , whereas caffeine ( 70 mg / kg ) and pentylenetetrazole ( 30 mg / kg ) produced an anxiogenic effect , apparent with decreases in open - arm time and entry .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
13,Nicotine ( 0.25 mg / kg ) pretreatment blocked the caffeine- but not pentylenetetrazole - induced anxiety .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O"
14,Administration of each drug and their combinations did not produce any effect on locomotor activity .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
15,"CONCLUSIONS : Our results suggest that the antagonistic effect of nicotine on caffeine - induced anxiety is specific to caffeine , instead of a non - specific anxiolytic effect .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
16,"Thus , it may extend the current findings on the interaction between nicotine and caffeine .","O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O"
0,"Serotonin transporter gene polymorphic element 5 - HTTLPR increases the risk of sporadic Parkinson 's disease in Italy .. Parkinson 's disease ( PD ) is a neurodegenerative disorder causing muscular rigidity , resting tremor and bradykinesia .","O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,I,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O"
1,"We conducted an association study assessing how PD risk in Italy was influenced by the serotonin transporter gene ( SLC6A4 ) polymorphic region 5 - HTTLPR , consisting of an insertion / deletion ( long allele - L / short allele - S ) of 43 bp in the SLC6A4 promoter region .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
2,The SLC6A4 promoter single nucleotide polymorphism rs25531(A-->G ) was evaluated too .,"O,O,O,O,O,O,B,O,O,O,O,O"
3,"We collected 837 independent subjects ( 393 PD , 444 controls ) .","O,O,O,O,O,O,O,O,O,O,O,O,O"
4,"An association between the 5 - HTTLPR polymorphism and risk of PD ( S / S genotype OR [ 95 % CI ] : 1.7[1.2 - 2.5 ] , p = 0.002 ) was found .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
5,The rs25531 and the haplotype 5 - HTTLPR / rs25531 did not associate with risk of PD .,"O,B,O,O,O,O,O,O,O,B,O,O,O,O,O,O,B,O"
6,Our data indicate that the 5 - HTTLPR polymorphic element within the SLC6A4 promoter may govern the genetic risk of PD in Italians .,"O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O"
0,Polymorphic forms of prostate specific antigen and their interaction with androgen receptor trinucleotide repeats in prostate cancer .. BACKGROUND : Recent data has suggested that polymorphisms in the prostate specific antigen ( PSA ) may increase prostate cancer ( PC ) risk .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,O,O,O,O,O,O,O,O,O,O,O,B,I,I,O,B,O,O,O,O,O,O,B,O,O,O"
1,The PSA gene contains a G / A substitution in the androgen response element ( ARE ) 1 region .,"O,B,O,O,O,B,I,I,O,O,O,O,O,O,O,O,O,O,O,O"
2,The androgen receptor ( AR ) gene has polymorphic regions containing variable length glutamine and glycine repeats and these are believed to be associated with PC risk .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
3,The effect on PC risks from PSA polymorphisms alone and synergistically with the AR gene was examined in this report .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
4,METHODS : One hundred PC patients and an age matched cohort of 79 benign prostate hyperplasia and 67 population controls were entered in this study .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
5,DNA was extracted from blood and PSA / ARE promoter region amplified by PCR .,"O,O,O,O,O,O,B,O,O,O,O,O,O,O,O"
6,PCR products were cut with Nhe 1 restriction enzyme to distinguish G / A alleles .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
7,AR / CAG and GGC repeat length was detected by automated fluorescence from PCR products .,"B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
8,RESULTS : We found a significantly higher PSA / GG distribution in PC ( 30 % ) than either benign prostatic hyperplasia ( BPH ) ( 18 % ) or population controls ( 16 % ) ( P = 0.025 ) .,"O,O,O,O,O,O,O,B,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
9,Furthermore the GG distribution within cases was even greater in younger men ( < 65 years ; 42 % ; P = 0.012 ) .,"O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O"
10,"Additionally , when PSA genotype was cross classified with CAG repeat , significantly more cases than both BPH and population controls were observed to have a short ( < 22 ) CAG / GG genotype ( P = 0.006 ) .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
11,CONCLUSIONS : Our results indicate that the PSA / ARE GG genotype confers an increased risk of PC especially among younger men .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O"
12,"Moreover , we confirm previous results that a short glutamine repeat in conjunction with GG genotype significantly increases the risk of malignant disease .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
0,Two novel mutations in SRY gene form Chinese sex reversal XY females ..,"O,O,O,O,O,O,O,O,B,I,I,O,O"
1,The SRY gene ( sex determining region on Y chromosome ) acts as TDF and is required for regulating male sex determination .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
2,"SRY represents a transcription factor belonging to the superfamily of genes sharing the HMG - box motif ( high - mobility group - box ) , which acts as DNA binding region .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
3,Deletion and inactivating mutations of SRY are among the known causes of XY sex reversal .,"O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O"
4,"Here , we described the screening of 10 patients who presented with 46,XY sex reversal for mutations in open reading frame ( ORF ) of SRY gene .","O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
5,DNA was isolated from blood samples using standard techniques .,"O,O,O,O,O,O,O,O,O,O"
6,"A 609 bp fragment from the central portion of the SRY gene was amplified , using primers XES-2 and XES-7 .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
7,"The amplified PCR fragments were cloned into the pUCm - T vectors , and direct sequencing were carried out on an ABI 377 - 3 automated DNA sequencer to detect the mutation .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
8,PCR - restriction enzyme digestion was applied to detect the results of DNA sequencing .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
9,"In two patients , de novo mutations led to an amino acid substitution .","O,O,O,O,O,O,O,O,O,O,O,O,O,O"
10,"An A was replaced by a G in codon 38 upstream of the 5 ' border outside the HMG box of the SRY gene , resulting in the replacement of the amino acid glutamate by glycine .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
11,"Another heterozygous T to A transition at the nucleotide position +387 which encodes for a Tyrosine ( Tyr ) instead of a Term , whereas her father was proven to have the wild - type sequence .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,I,I,I,I,I,I,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
12,These point mutations have been confirmed with PCR - restrict enzyme method .,"O,O,O,O,O,O,O,O,O,O,O,O,O"
13,"As demonstrated by the Human Gene Mutation Database analysis , homology search , and review of the literature , these two mutations were not described previously and brought the total number of SRY gene nucleotide substitutions ( missense / nonsense ) to 45 .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O"
14,"These findings indicated that these amino acid substitutions may be responsible for the sex reversal , not only inside the HMG - box but also outside the HMG - box .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
15,"The two novel mutations in SRY gene provided valuable information for understanding the molecular mechanism of the patient with 46,XY female sex reversal .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,B,I,I,I,O"
0,Association of obesity risk SNPs in PCSK1 with insulin sensitivity and proinsulin conversion .. BACKGROUND : Prohormone convertase 1 is involved in maturation of peptides .,"O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,B,I,I,O,O,O,O,O,O,O"
1,"Rare mutations in gene PCSK1 , encoding this enzyme , cause childhood obesity and abnormal glucose homeostasis with elevated proinsulin concentrations .","O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O"
2,"Common single nucleotide polymorphisms ( SNPs ) within this gene , rs6232 and rs6235 , are associated with obesity .","O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O"
3,"We studied whether these SNPs influence the prediabetic traits insulin resistance , beta - cell dysfunction , or glucose intolerance .","O,O,O,O,O,O,O,O,O,B,I,O,B,I,I,I,O,O,O,O,O"
4,METHODS : We genotyped 1498 German subjects for SNPs rs6232 and rs6235 within PCSK1 .,"O,O,O,O,O,O,O,O,O,B,O,B,O,B,O"
5,"The subjects were metabolically characterized by oral glucose tolerance test with glucose , insulin , proinsulin , and C - peptide measurements .","O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
6,A subgroup of 512 subjects underwent a hyperinsulinemic - euglycemic clamp .,"O,O,O,O,O,O,O,O,O,O,O,O"
7,RESULTS : The minor allele frequencies were 25.8 % for SNP rs6235 and 6.0 % for rs6232 .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
8,"After adjustment for sex and age , we found no association of SNPs rs6235 and rs6232 with BMI or other weight - related traits ( all p > or= 0.07 ) .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
9,"Both minor alleles , adjusted for sex , age , BMI and insulin sensitivity were associated with elevated AUCproinsulin and AUCproinsulin / AUCinsulin ( rs6235 : p(additive ) model < or= 0.009 , effect sizes 8/8 % , rs6232 : pdominant model < or= 0.01 , effect sizes 10/21 % ) .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
10,"Insulin secretion was not affected by the variants ( different secretion parameters , all p > or= 0.08 ) .","B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
11,"The minor allele of SNP rs6232 was additionally associated with 15 % higher OGTT - derived and 19 % higher clamp - derived insulin sensitivity ( pdom < or= 0.0047 ) , 4.5 % lower HOMAIR ( pdom = 0.02 ) and 3.5 % lower 120 - min glucose ( pdom = 0.0003 ) independently of BMI and proinsulin conversion .","O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,B,O,O"
12,SNP rs6235 was not associated with parameters of glucose metabolism .,"O,B,O,O,O,O,O,O,O,O,O"
13,"CONCLUSIONS : Like rare mutations in PCSK1 , the more common variants tested determine glucose - stimulated proinsulin conversion , but not insulin secretion .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
14,"In addition , rs6232 , encoding the amino acid exchange N221D , influences insulin sensitivity and glucose homeostasis .","O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O"
0,Congenital hypothyroidism due to a new deletion in the sodium / iodide symporter protein ..,"O,O,O,O,O,O,O,O,O,B,I,I,I,O,O"
1,"OBJECTIVE : Iodide transport defect ( ITD ) is a rare disorder characterised by an inability of the thyroid to maintain an iodide gradient across the basolateral membrane of thyroid follicular cells , that often results in congenital hypothyroidism .","O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
2,When present the defect is also found in the salivary glands and gastric mucosa and it has been shown to arise from abnormalities of the sodium / iodide symporter ( NIS ) .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O"
3,PATIENT : We describe a woman with hypothyroidism identified at the 3rd month of life .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
4,"The diagnosis of ITD was suspected because of nodular goitre , and little if any iodide uptake by the thyroid and salivary glands .","O,O,O,O,O,O,O,O,B,I,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
5,"Treatment with iodide partially corrected the hypothyroidism ; however , long - term substitution therapy with L - thyroxine was started .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,I,O,O,O"
6,MEASUREMENTS : Thyroid radioiodide uptake was only 1.4 % and 0.3 % at 1 and 24 h after the administration of recombinant human TSH .,"O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
7,The saliva to plasma I- ratio was 1.1 indicating that the inability of the thyroid gland to concentrate I- was also present in the salivary glands .,"O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O"
8,RESULTS : Analysis of the patient 's NIS gene revealed a 15 nucleotide ( nt ) deletion of the coding sequence ( nt 1314 through nt 1328 ) and the insertion of 15 nt duplicating the first 15 nt of the adjacent intron .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,I,I,I,I,I,I,I,I,I,I,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
9,"The patient was homozygous for this insertion / deletion , while both consanguineous parents were heterozygous .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
10,This deletion predicts the production of a protein lacking the five terminal amino acids of exon XI ( 439 - 443 ) which are located in the 6th intracellular loop .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
11,"COS-7 cells transfected with a vector expressing the mutant del-(439 - 443 ) NIS failed to concentrate iodide , suggesting that the mutation was the direct cause of the ITD in this patient .","B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
12,CONCLUSION : In conclusion we describe the first Italian case of congenital hypothyroidism due to a new deletion in the NIS gene .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
0,"TBX21 and HLX1 polymorphisms influence cytokine secretion at birth .. BACKGROUND : TBX21 ( T cell specific T - box transcription factor ) and HLX1 ( H.20 - like homeobox 1 ) are crucial transcription factors of T(H)1 - cells , inducing their differentiation and suppressing T(H)2 commitment , particularly important for early life immune development .","B,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
1,"This study investigated the influence of TBX21 and HLX1 single nucleotide polymorphisms ( SNPs ) , which have previously been shown to be associated with asthma , on T(H)1 / T(H)2 lineage cytokines at birth .","O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
2,METHODS AND FINDINGS : Cord blood mononuclear cells ( CBMCs ) of 200 neonates were genotyped for two TBX21 and three HLX1 SNPs .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,B,O,O"
3,"CBMCs were stimulated with innate ( Lipid A , LpA ; Peptidoglycan , Ppg ) , adaptive stimuli ( house dust mite Dermatophagoides pteronyssinus 1 , Derp1 ) or mitogen ( phytohemagglutinin , PHA ) .","O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
4,"Cytokines , T - cells and mRNA expression of T(H)1 / T(H)2 - related genes were assessed .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
5,Atopic diseases during the first 3 years of life were assessed by questionnaire answered by the parents .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
6,"Carriers of TBX21 promoter SNP rs17250932 and HLX1 promoter SNP rs2738751 showed reduced or trendwise reduced ( p<0.07 ) IL-5 , IL-13 and TNF - a secretion after LpA - stimulation .","O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
7,Carriers of HLX1 SNP rs2738751 had lower IL-13 levels following Ppg - stimulation ( p = 0.08 ) .,"O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O"
8,"Carriers of HLX1 exon 1 SNP rs12141189 showed increased IL-5 ( LpA , p = 0.007 ; Ppg , p = 0.10 ) , trendwise increased IL-13 ( LpA ) , higher GM - CSF ( LpA / Ppg , p<0.05 ) and trendwise decreased IFN - g secretion ( Derp1+LpA - stimulation , p = 0.1 ) .","O,O,B,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O"
